==================================================
Starting Scenario 4.2: Fine-Tuning Strategies
==================================================
Loading Aerial Images Dataset (AID)...

>>> Processing Model: RESNET50 <<<

--- Strategy: LINEAR_PROBE ---
Percentage of parameters unfrozen: 0.26%
Epoch [15/30] | Train Loss: 0.2227, Train Acc: 0.9337 | Val Loss: 0.1886, Val Acc: 0.9457 | Time: 36.66s
Epoch [16/30] | Train Loss: 0.1690, Train Acc: 0.9478 | Val Loss: 0.2666, Val Acc: 0.9464 | Time: 36.96s
Epoch [17/30] | Train Loss: 0.2036, Train Acc: 0.9358 | Val Loss: 0.2780, Val Acc: 0.9350 | Time: 36.77s
Epoch [18/30] | Train Loss: 0.1763, Train Acc: 0.9437 | Val Loss: 0.2460, Val Acc: 0.9392 | Time: 36.75s
Epoch [19/30] | Train Loss: 0.1815, Train Acc: 0.9465 | Val Loss: 0.2922, Val Acc: 0.9450 | Time: 36.64s
Epoch [20/30] | Train Loss: 0.1788, Train Acc: 0.9485 | Val Loss: 0.2905, Val Acc: 0.9385 | Time: 36.71s
Epoch [21/30] | Train Loss: 0.1773, Train Acc: 0.9455 | Val Loss: 0.2533, Val Acc: 0.9450 | Time: 36.91s
Epoch [22/30] | Train Loss: 0.1900, Train Acc: 0.9407 | Val Loss: 0.2439, Val Acc: 0.9400 | Time: 36.80s
Epoch [23/30] | Train Loss: 0.1665, Train Acc: 0.9494 | Val Loss: 0.2634, Val Acc: 0.9450 | Time: 36.37s
Epoch [24/30] | Train Loss: 0.1797, Train Acc: 0.9451 | Val Loss: 0.2166, Val Acc: 0.9485 | Time: 36.47s
Epoch [25/30] | Train Loss: 0.1733, Train Acc: 0.9465 | Val Loss: 0.2815, Val Acc: 0.9385 | Time: 36.54s
Epoch [26/30] | Train Loss: 0.1668, Train Acc: 0.9503 | Val Loss: 0.2383, Val Acc: 0.9471 | Time: 36.57s
Epoch [27/30] | Train Loss: 0.1611, Train Acc: 0.9487 | Val Loss: 0.2511, Val Acc: 0.9457 | Time: 36.50s
Epoch [28/30] | Train Loss: 0.1626, Train Acc: 0.9503 | Val Loss: 0.2615, Val Acc: 0.9321 | Time: 36.57s
Epoch [29/30] | Train Loss: 0.1826, Train Acc: 0.9419 | Val Loss: 0.1877, Val Acc: 0.9471 | Time: 36.54s
Epoch [30/30] | Train Loss: 0.1504, Train Acc: 0.9555 | Val Loss: 0.2344, Val Acc: 0.9450 | Time: 36.62s

--- Strategy: SELECTIVE ---
Percentage of parameters unfrozen: 19.21%
Epoch [1/30] | Train Loss: 1.8143, Train Acc: 0.5200 | Val Loss: 0.6619, Val Acc: 0.8192 | Time: 35.60s
Epoch [2/30] | Train Loss: 0.7293, Train Acc: 0.7828 | Val Loss: 0.4373, Val Acc: 0.8735 | Time: 35.33s
Epoch [3/30] | Train Loss: 0.5682, Train Acc: 0.8261 | Val Loss: 0.3937, Val Acc: 0.8921 | Time: 35.06s
Epoch [4/30] | Train Loss: 0.5104, Train Acc: 0.8407 | Val Loss: 0.3701, Val Acc: 0.8835 | Time: 34.86s
Epoch [5/30] | Train Loss: 0.4294, Train Acc: 0.8629 | Val Loss: 0.3752, Val Acc: 0.8856 | Time: 35.28s
Epoch [6/30] | Train Loss: 0.4212, Train Acc: 0.8736 | Val Loss: 0.3977, Val Acc: 0.8949 | Time: 34.91s
Epoch [7/30] | Train Loss: 0.3924, Train Acc: 0.8813 | Val Loss: 0.2990, Val Acc: 0.9149 | Time: 35.22s
Epoch [8/30] | Train Loss: 0.3735, Train Acc: 0.8834 | Val Loss: 0.2953, Val Acc: 0.9164 | Time: 35.57s
Epoch [9/30] | Train Loss: 0.3511, Train Acc: 0.8870 | Val Loss: 0.3331, Val Acc: 0.9056 | Time: 35.33s
Epoch [10/30] | Train Loss: 0.3364, Train Acc: 0.8938 | Val Loss: 0.3429, Val Acc: 0.9035 | Time: 35.52s
Epoch [11/30] | Train Loss: 0.3211, Train Acc: 0.8988 | Val Loss: 0.3055, Val Acc: 0.9056 | Time: 35.45s
Epoch [12/30] | Train Loss: 0.3237, Train Acc: 0.9022 | Val Loss: 0.3483, Val Acc: 0.9021 | Time: 35.34s
Epoch [13/30] | Train Loss: 0.2725, Train Acc: 0.9138 | Val Loss: 0.3040, Val Acc: 0.9157 | Time: 35.18s
Epoch [14/30] | Train Loss: 0.2978, Train Acc: 0.9094 | Val Loss: 0.3176, Val Acc: 0.9192 | Time: 35.15s
